"LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","QV2M","T2M","T2MWET","WS2M","ALLSKY_SFC_UV_INDEX","T2MDEW","TS","ALLSKY_SFC_UVB","ALLSKY_SFC_UVA","T2M_RANGE","RH2M","CLRSKY_SFC_SW_DWN"
-97.691306,30.220859,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.732366,30.230384,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.678682,30.253357,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.684346,30.278492,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.744481,30.289667,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.824592,30.171367,2023,3,22,81,2023-03-22,13,22.43,20.11,4.24,1.48,17.8,23.18,0.29,10.85,12.06,78.12,6.62
-97.745842,30.405013,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.763845,30.431004,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.674588,30.329488,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.67913,30.402243,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.720058,30.298553,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.720193,30.378139,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.7191,30.39238,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.734337,30.300888,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.797322,30.454288,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.715862,30.386705,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.67227,30.347209,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.793827,30.259921,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.770494,30.248277,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.684066,30.386554,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.687198,30.326754,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.709009,30.391281,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.864739,30.230445,2023,3,22,81,2023-03-22,13,22.43,20.11,4.24,1.48,17.8,23.18,0.29,10.85,12.06,78.12,6.62
-97.767866,30.297264,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.680796,30.25512,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.66516,30.170924,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.750962,30.246123,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.738847,30.433779,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.726049,30.238578,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.778478,30.445374,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.802931,30.478876,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.692811,30.301443,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.743208,30.274106,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.790389,30.263107,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.744835,30.286309,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.791563,30.456098,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.674495,30.155492,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.749138,30.290511,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.716932,30.385677,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.73276,30.356921,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.774785,30.285249,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.746637,30.28408,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.72547,30.271499,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.729745,30.253655,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.630944,30.401304,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.673965,30.328885,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.75405,30.421329,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.724829,30.26245,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.758699,30.271872,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.765103,30.432479,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.682452,30.334048,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.739816,30.233436,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.692997,30.370223,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.810066,30.255443,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.720227,30.382132,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.672906,30.334401,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.715772,30.389418,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.754014,30.238285,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.721943,30.384986,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.708807,30.399636,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.764561,30.302452,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.740209,30.320445,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.714651,30.423153,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.72079,30.262207,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.714308,30.389121,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.740472,30.264024,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.704172,30.418654,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.806494,30.209674,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.680403,30.3348,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.758718,30.273308,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.722871,30.383045,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.755547,30.426912,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.706959,30.414906,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.736509,30.277843,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.816518,30.274324,2023,3,22,81,2023-03-22,12.82,22.47,19.97,4.62,1.48,17.46,23.2,0.29,10.85,12.12,76.56,6.62
-97.694225,30.099763,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.8252,30.283341,2023,3,22,81,2023-03-22,12.82,22.47,19.97,4.62,1.48,17.46,23.2,0.29,10.85,12.12,76.56,6.62
-97.729626,30.42113,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.721997,30.271355,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.776281,30.205601,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.711646,30.392825,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.746717,30.288605,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.781258,30.440294,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.745212,30.302909,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.711299,30.386855,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.719374,30.407262,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.760061,30.433813,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.778633,30.19737,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.746475,30.209775,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.714379,30.382537,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.740099,30.322484,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.673606,30.390074,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.727722,30.266569,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.718665,30.381814,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.751649,30.276282,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.729265,30.35533,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.760817,30.432038,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.830722,30.172693,2023,3,22,81,2023-03-22,13,22.43,20.11,4.24,1.48,17.8,23.18,0.29,10.85,12.06,78.12,6.62
-97.749613,30.400711,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.79458,30.456731,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.708862,30.412896,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.679972,30.331873,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.705103,30.34353,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.711791,30.29631,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.67956,30.256154,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.689195,30.37695,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.778613,30.43293,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.686098,30.382441,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.689502,30.412643,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.726317,30.25875,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.759461,30.435468,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.742416,30.308323,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.743401,30.272339,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.743794,30.27143,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.716669,30.380993,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.722556,30.405994,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.718651,30.386047,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.681423,30.35411,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.745194,30.40304,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.703406,30.400055,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.713461,30.391107,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.745692,30.209403,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.813936,30.166195,2023,3,22,81,2023-03-22,13,22.43,20.11,4.24,1.48,17.8,23.18,0.29,10.85,12.06,78.12,6.62
-97.675661,30.345588,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.698338,30.274526,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.751351,30.213698,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.751647,30.283245,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.706674,30.399378,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.707698,30.2217,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.695504,30.301657,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.742507,30.274035,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.741567,30.28814,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.690835,30.315307,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.71489,30.259001,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.731374,30.356395,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.719879,30.32246,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.749613,30.400711,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.751976,30.27559,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.709343,30.39053,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.745768,30.306406,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.759244,30.239081,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.746638,30.274502,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.766346,30.217071,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.742183,30.280086,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.748947,30.260402,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.800981,30.273799,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.767604,30.24935,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.698338,30.274526,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.692443,30.371187,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.717632,30.402341,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.758216,30.267894,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.673629,30.38992,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.766989,30.214344,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.739613,30.283061,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.713677,30.408019,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.709077,30.319365,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.685456,30.340053,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.715741,30.393016,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.7062,30.386712,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.770332,30.43561,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.79045,30.45069,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.742468,30.386189,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.70474,30.343848,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.709867,30.283861,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.732407,30.230406,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.688909,30.412512,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.671882,30.328153,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.743895,30.263215,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.713791,30.2831,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.687322,30.410225,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.789696,30.205258,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.707145,30.219858,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.809469,30.261419,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.710066,30.389164,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.697526,30.272293,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.717359,30.381313,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.712134,30.261364,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.74644,30.209759,2023,3,22,81,2023-03-22,13.12,23.22,20.69,4.31,1.48,18.15,23.93,0.29,10.85,11.98,76.5,6.62
-97.765374,30.482406,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.742693,30.287311,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.759233,30.431561,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.70141,30.318115,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.758216,30.267894,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.699292,30.401817,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.751628,30.42586,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.730055,30.355708,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.68162,30.334138,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.745662,30.398296,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
-97.688514,30.408233,2023,3,22,81,2023-03-22,13,23.23,20.59,4.73,1.48,17.96,23.87,0.29,10.85,11.51,75.44,6.62
