SPECIES,DIAMETER,LONGITUDE,LATITUDE
Texas Mountain Laurel,1.0,-97.69679663511933,30.392642286284342
Redbud,1.0,-97.69693805684675,30.3929967466055
Texas Mountain Laurel,1.0,-97.6969379408023,30.392911646675024
Buckeye,3.0,-97.86313953210042,30.213260582494346
Walnut,3.0,-97.86307759514551,30.213215906106246
"Sumac, Evergreen",3.25,-97.86292017211613,30.21326578477257
Oak,11.0,-97.75487299731833,30.261279233961915
Sugarberry,3.0,-97.67503421399877,30.314809225194676
Box Elder,10.0,-97.67515095572874,30.314536964969765
Box Elder,8.0,-97.67469000335257,30.315062356426445
Box Elder,8.0,-97.67503813257655,30.314823471650506
Box Elder,8.0,-97.67502524919259,30.31484465712181
Box Elder,7.0,-97.67497973051793,30.314892807729585
Elm,3.0,-97.7309909686782,30.29030043282081
Sycamore,1.0,-97.72985908547976,30.341270550042626
Oak,1.0,-97.71438308647454,30.268144934992243
"Smoketree, American",1.0,-97.72796628253727,30.18969549879491
Pecan,1.0,-97.72127699947599,30.41217635767899
Elm,1.0,-97.72890342985022,30.18703447768109
Texas Mountain Laurel,1.0,-97.72742097107651,30.18851831499315
Elm,1.0,-97.72933385716522,30.18726964058218
Sycamore,1.0,-97.7206163902518,30.412524296283145
Maple,1.0,-97.72063216791256,30.412353793353752
Oak,1.0,-97.72060296998801,30.412927984170853
Oak,1.0,-97.72125628228166,30.412091727634337
Texasplume,1.0,-97.75176579988721,30.262596615403666
Texas Mountain Laurel,1.0,-97.75181551936221,30.26261212408915
Texasplume,1.0,-97.75176579988721,30.262596615403666
Oak,1.0,-97.75103536325463,30.26241507140009
Oak,1.0,-97.75296003809493,30.263088505298192
Oak,1.0,-97.75296003809493,30.263088505298192
Pecan,20.0,-97.72941203226118,30.251321263333462
Elm,10.0,-97.73229489872546,30.290396926499625
Redbud,6.0,-97.72674772285801,30.24788387975934
Crape Myrtle,10.0,-97.72652699105856,30.24786021801499
Crape Myrtle,8.0,-97.72584911474402,30.247870103250296
Pecan,34.0,-97.84329083585926,30.334442070065588
Cypress,20.0,-97.73435276046006,30.250825757351105
Elm,10.0,-97.72851945922177,30.249518336290443
Mesquite,17.0,-97.79219173955191,30.228563288260702
Cypress,15.0,-97.84368070521984,30.333428153446764
Cypress,14.0,-97.72684940280453,30.24781324775141
Oak,8.0,-97.72333992617413,30.249314287896212
Pecan,7.0,-97.73522458114581,30.251268617331647
Redbud,5.0,-97.72682941363448,30.247937028700626
Crape Myrtle,6.0,-97.72253123140943,30.250006245001142
Ash,17.0,-97.73493468313525,30.252010115821104
Crape Myrtle,8.0,-97.73067756982988,30.290696170825484
Sugarberry,9.0,-97.71776778244508,30.251348502910517
Oak,29.0,-97.72724351602183,30.248193012269926
Sugarberry,7.0,-97.71851656019741,30.25074875453653
Elm,6.0,-97.73523411260678,30.2510780465943
Oak,2.0,-97.80286700180248,30.185556944284958
Pecan,24.0,-97.80297453340953,30.18431461877951
Pecan,17.0,-97.80302215893845,30.184085636234176
Sugarberry,11.0,-97.80249986807102,30.18366892909514
Pecan,17.0,-97.80237944925076,30.183714651403218
Chinaberry,12.0,-97.80223857296714,30.18364220142953
Elm,28.0,-97.73101609485346,30.249637394254908
Oak,16.0,-97.73058119758461,30.249743303789664
Elm,6.0,-97.73120967932684,30.290500313354624
Elm,7.0,-97.73085645271823,30.291274159418418
Oak,24.0,-97.73365812870613,30.250872501020556
"Kidneywood, Texas",1.0,-97.86138950766,30.215050128863783
Redbud,1.0,-97.72681929714057,30.18646416441037
Elm,1.0,-97.7286918377866,30.186899999985904
Willow,1.0,-97.86287442692237,30.21530829200978
"Blackhaw, Rusty",1.0,-97.86369611531792,30.21395992807692
"Sumac, Evergreen",1.0,-97.86319911040786,30.212245840275703
Dogwood,1.0,-97.72796881891696,30.187477517194363
Carolina Buckthorn,1.0,-97.86295864611064,30.215206122382124
Elm,9.0,-97.74951047484622,30.376183705319363
Crape Myrtle,5.0,-97.74975822702145,30.37607191581533
Elm,5.0,-97.74957505827338,30.376072407066008
Elm,10.0,-97.74835845080327,30.37541294900129
Elm,8.0,-97.74837292400244,30.375521494123028
Elm,6.0,-97.74969405106256,30.376020016118815
Oak,18.0,-97.747689664359,30.376893792716842
Oak,18.0,-97.74786154272489,30.376692163042158
Elm,10.0,-97.74812936785021,30.376084918971447
Oak,17.0,-97.74797733262396,30.376623207003437
Redbud,3.0,-97.74541084640731,30.24404503426958
Redbud,4.0,-97.74677100149847,30.241794244908355
Redbud,8.0,-97.74526646734647,30.245250394795303
Ashe Juniper,19.0,-97.74498869190039,30.244687591623904
Ashe Juniper,7.0,-97.74507636433894,30.24483570895403
Ashe Juniper,11.0,-97.75438401519777,30.283605199986262
Ashe Juniper,9.0,-97.75385272405663,30.283255472741484
Ashe Juniper,8.0,-97.75393327956262,30.28316655335374
Ashe Juniper,10.0,-97.7450955374397,30.244860243841966
Ashe Juniper,9.0,-97.75294669406574,30.28170039850707
Ashe Juniper,13.0,-97.7530431333128,30.281765350746973
Ashe Juniper,15.0,-97.75394648739534,30.28299607750839
Ashe Juniper,11.0,-97.72696950952002,30.25073104089606
Ashe Juniper,12.0,-97.74509779122633,30.244778522097633
Ashe Juniper,7.0,-97.74505832569982,30.24476059018671
Ashe Juniper,16.0,-97.74748581562483,30.302530501940563
Ashe Juniper,5.0,-97.74522002742,30.245659338780026
Cypress,4.0,-97.74653144166963,30.302284148770784
Oak,23.0,-97.72674541198478,30.30696159722352
Elm,16.0,-97.72615306556641,30.307003925076128
Oak,15.0,-97.84172959147254,30.330396336016516
Oak,10.0,-97.84334032768061,30.33589298721117
Oak,6.0,-97.74670035866413,30.30201191818812
Mesquite,15.0,-97.79104840934329,30.22894193931375
Oak,24.0,-97.79242051474557,30.229483473803967
Pecan,25.0,-97.8031246590623,30.184388103415674
Sugarberry,9.0,-97.8026365855628,30.185077496663972
Cypress,18.0,-97.84417623503066,30.337719681150272
Mexican Plum,4.0,-97.80352446433592,30.185574173148083
Elm,9.0,-97.80183528138464,30.185148206328822
Sugarberry,9.0,-97.72621005346738,30.30679644268534
Sugarberry,4.0,-97.74691955038627,30.24144764311738
Mesquite,17.0,-97.74546651517566,30.243672250293553
Oak,31.0,-97.73122175905355,30.340671238061812
Redbud,6.0,-97.73146085318245,30.340777962936517
Chinese Tallow,16.0,-97.73191329476525,30.341386077317026
Chinese Tallow,13.0,-97.73194223859072,30.34135078989259
Ash,1.0,-97.71335417081343,30.26972088199837
Redbud,1.0,-97.72015673150746,30.413156331734502
Ash,1.0,-97.71999303479024,30.413844888904627
Oak,1.0,-97.72051882597852,30.412556689384207
Sycamore,14.0,-97.74474418578592,30.24568443365405
Elm,1.0,-97.73053008515994,30.341414043995954
Mexican Plum,1.0,-97.73133725366938,30.342203881413116
Oak,23.0,-97.74466773204412,30.245400209235033
Chinese Tallow,11.0,-97.74658570132203,30.241619481092016
Cedar,9.0,-97.74529109583447,30.243210968652022
Oak,9.0,-97.74826537308117,30.376007322286743
Oak,37.0,-97.74925933912112,30.37602990753459
Oak,11.0,-97.74761989443157,30.37656195827981
Elm,13.0,-97.71835622286868,30.250960696455415
Sugarberry,18.0,-97.71789158261227,30.251186146750204
Willow,20.0,-97.71844430635623,30.250784739691866
Elm,10.0,-97.71797266720179,30.25113175026165
Mulberry,8.0,-97.71811553402601,30.251023304828344
Oak,18.0,-97.74771483553616,30.37689198917962
Oak,9.0,-97.74800341984108,30.376657067222872
Oak,10.0,-97.74951756240824,30.375881308925294
Oak,15.0,-97.74955042310937,30.375892009416905
Oak,7.0,-97.74789587914694,30.376047979539788
Elm,10.0,-97.74972327043982,30.376006825826305
Oak,18.0,-97.74774361228306,30.376784122638764
Elm,9.0,-97.74803375805168,30.375976195872905
Elm,8.0,-97.74802504788921,30.375965073973372
Oak,11.0,-97.7486356655202,30.375919154444507
Willow,18.0,-97.84425811993152,30.338343387560315
Oak,7.0,-97.74662246979517,30.302304413453573
Elm,14.0,-97.80240600151406,30.185282565441938
Elm,13.0,-97.72612317139729,30.307452230879225
Sugarberry,10.0,-97.80227862375486,30.18368432961974
Crape Myrtle,8.0,-97.74653276547093,30.302360113023088
Pecan,20.0,-97.72650545632973,30.3074802761499
Box Elder,8.0,-97.72656911900124,30.307334288911196
Oak,5.0,-97.80226928761833,30.185544221059065
Sugarberry,8.0,-97.80247581614715,30.183695241809847
Sugarberry,8.0,-97.80223523507756,30.183676569021358
Elm,10.0,-97.80187723910511,30.18529279335876
Crape Myrtle,8.0,-97.80139516914534,30.185230620573645
Elm,24.0,-97.74666095262157,30.302440987188618
Crape Myrtle,5.0,-97.72632108409917,30.30638961215927
Pecan,3.25,-97.76013907288015,30.265576325891008
Oak,7.5,-97.76059694339243,30.26586646235585
Oak,5.0,-97.75593111453347,30.261486914618647
Sugarberry,4.0,-97.71848846064447,30.250642264671928
Possumhaw,7.0,-97.71714259077417,30.276961489147116
Cypress,2.0,-97.69004866323658,30.253849869355836
Redbud,1.0,-97.76198438387051,30.265886898986153
Chinese Tallow,7.0,-97.74466147975872,30.24472946875446
Oak,4.0,-97.74451523414533,30.245201715964875
Arborvitae,11.0,-97.74518458078613,30.24537682386086
Chinaberry,14.0,-97.69003193750532,30.25437472199162
Oak,3.0,-97.75977956900735,30.26511072601372
Elm,3.0,-97.7614273192607,30.265107858002338
Elm,3.5,-97.76162977163328,30.265045561931316
Common Hackberry,3.0,-97.68745245888728,30.252218574941804
Pecan,3.25,-97.76012561761362,30.26538876101653
Walnut,1.0,-97.69008248879764,30.23815643883005
Walnut,1.0,-97.68947307479394,30.237884667295138
Oak,1.0,-97.63627880258784,30.301345497217245
Pecan,1.0,-97.63621649618825,30.30127112897312
"Smoketree, American",1.0,-97.69035996210715,30.237793285775627
Pecan,1.0,-97.69062573483616,30.23755203366237
"Blackhaw, Rusty",1.0,-97.69020079398409,30.23806633061521
"Smoketree, American",1.0,-97.69053643526188,30.238029112200156
Pecan,1.0,-97.6907892229185,30.237608378966357
Pecan,20.0,-97.72042875881279,30.282157084593777
Crape Myrtle,1.0,-97.6894716645882,30.23801137497223
"Smoketree, American",1.0,-97.68974630942972,30.23849216922246
Oak,1.0,-97.68931688061684,30.23800036933959
Oak,1.0,-97.69037348967034,30.237581401832376
Oak,1.0,-97.68916205843509,30.238252270383455
Crape Myrtle,1.0,-97.6894836077381,30.23811544851792
Oak,1.0,-97.68924593416172,30.238669966866507
Oak,12.5,-97.75484941040335,30.26133673633466
Elm,9.0,-97.74634534242632,30.24048894234152
Elm,3.0,-97.73041823906291,30.29124928064964
Redbud,2.0,-97.7293107396695,30.341080037015363
Redbud,3.0,-97.72935124976529,30.341120519656933
Cedar,19.0,-97.73058315626626,30.290562208839987
Elm,7.0,-97.73113992638457,30.290292125706355
Cedar,12.0,-97.73190501931377,30.29061195739199
Elm,7.0,-97.73176849346787,30.290477663967
Elm,5.0,-97.73094764457069,30.291176172990806
Elm,12.0,-97.73232810685306,30.29036302892798
Sugarberry,6.0,-97.73193459359986,30.290330729292123
Elm,8.0,-97.73108680577866,30.29017473489011
Elm,7.0,-97.73119166725736,30.290414879995176
Elm,16.0,-97.73121045920195,30.290096385534902
Elm,10.0,-97.73179034081511,30.290558389953386
Elm,8.0,-97.73111171217583,30.29040175981765
Redbud,11.0,-97.72737702798844,30.248428297227765
Yaupon Holly,2.0,-97.74710938964598,30.240179611648067
Yaupon Holly,4.0,-97.74651354876386,30.30230603852922
Oak,8.0,-97.67421159287,30.313819076762137
Oak,13.0,-97.7296260432261,30.341022989344197
Sugarberry,6.0,-97.74717216978453,30.30219960604432
Redbud,2.0,-97.72938785402637,30.341158861104805
"Chasetree, Lilac",20.0,-97.74741917887874,30.301999744325496
Oak,26.0,-97.7090625397543,30.29490621494034
Oak,13.0,-97.70915883430975,30.294846999176354
Crape Myrtle,8.0,-97.73063534170225,30.340820040175387
Crape Myrtle,5.0,-97.72980776244674,30.340841139279135
Sycamore,28.0,-97.73160853063399,30.34088470312645
Crape Myrtle,3.0,-97.74726579374149,30.30271916522059
Oak,3.0,-97.7472492658476,30.30193899860499
Sugarberry,7.0,-97.72636560500412,30.30721620263223
Cedar,16.0,-97.74542666321162,30.242807098150983
Cedar,14.0,-97.74538230917071,30.242995260178112
Knockaway,1.0,-97.86324114511083,30.21470967571791
Walnut,1.0,-97.86220628356993,30.21230017239104
Walnut,1.0,-97.69735745765753,30.391956697262028
Possumhaw,1.0,-97.86339126246011,30.214569145360308
Redbud,1.0,-97.74714190040413,30.239822008930066
Texas Mountain Laurel,1.0,-97.74648465112277,30.239763026950996
"Sumac, Evergreen",1.0,-97.74708890456897,30.23963636469386
Oak,2.0,-97.74701135515647,30.23964962255994
Willow,1.0,-97.74157952821369,30.349309661761865
Oak,1.0,-97.69671112106344,30.39338291222446
Carolina Buckthorn,1.0,-97.86220882937802,30.212257592530452
Walnut,1.0,-97.69691554950077,30.392533091438093
Possumhaw,1.0,-97.69406030581516,30.302462385240425
"Sumac, Evergreen",1.0,-97.74649241526264,30.23972388148161
Texas Mountain Laurel,1.0,-97.74744208239503,30.24102545436676
Oak,2.0,-97.74650011727218,30.239231782399393
Mexican Plum,4.0,-97.73179482829664,30.291432515567088
Sugarberry,3.0,-97.73112873300812,30.291031770633683
Box Elder,6.0,-97.73215013531735,30.290135510936032
Elm,8.0,-97.73186816377992,30.291376046561457
Elm,7.0,-97.73084905384178,30.291331105950924
Box Elder,10.0,-97.73219220144883,30.290095164561407
Box Elder,4.0,-97.7321692552417,30.290117554331374
Elm,7.0,-97.73070717115394,30.291342581997526
Elm,10.0,-97.73062289008965,30.291382895366898
Elm,10.0,-97.73153178468847,30.291115918348314
Cedar,7.0,-97.73041758431793,30.29060367654196
Box Elder,6.0,-97.73134053054625,30.289873992433993
Elm,8.0,-97.731576929811,30.291124811550795
Elm,9.0,-97.74770215509412,30.37688579344354
Elm,4.0,-97.7495518725697,30.3760616812889
Oak,16.0,-97.74779736517839,30.37604995430475
Oak,13.0,-97.74839155785018,30.37559315941529
Yaupon Holly,4.0,-97.75534355967419,30.26250825597265
Crape Myrtle,3.0,-97.73118091327208,30.24956249467789
Oak,9.0,-97.7287083770828,30.24944029974746
Oak,20.0,-97.72435827880045,30.2478128653293
Pecan,37.0,-97.83903145265262,30.32628066939391
Cypress,20.0,-97.84378213008053,30.335187781722947
Yaupon Holly,2.0,-97.73061571443972,30.2910002311957
Elm,5.0,-97.73197598998621,30.291097211672376
Elm,9.0,-97.7329224295923,30.25106665131169
Crape Myrtle,2.0,-97.73184408935953,30.250771235778025
Pecan,17.0,-97.73049435553182,30.29083125957979
Oak,24.5,-97.7340072945629,30.25172192846195
Oak,26.0,-97.73384168818156,30.250889895368882
Oak,29.0,-97.73330234015442,30.250604025581417
Oak,18.0,-97.84232560601261,30.245194758883304
Oak,21.0,-97.84199567877195,30.245105504430626
Cypress,24.0,-97.73290815081005,30.250328746510533
Cypress,20.0,-97.7337862596161,30.25062944030536
Common Hackberry,6.0,-97.8393731605214,30.32493986364405
Cypress,25.0,-97.84399366514623,30.33676357197777
Cypress,23.0,-97.84390828860128,30.33613649779081
Sycamore,17.0,-97.84178951596185,30.326862820967428
Sycamore,36.0,-97.84410831366219,30.337635862945838
Oak,2.0,-97.84287566257899,30.32929474983101
Oak,10.0,-97.72707412949306,30.24798994546358
Oak,25.0,-97.72902048494316,30.248916400498857
Cypress,14.0,-97.72938737876582,30.248983766072943
Oak,14.0,-97.72948709523159,30.249195589355725
Oak,21.0,-97.73388857809594,30.251601700000222
Oak,7.0,-97.7480010004699,30.37664079158486
Oak,15.0,-97.7475529002353,30.3767902348968
Oak,13.0,-97.74951764494926,30.37598950988248
Oak,37.0,-97.74796421332304,30.37630326959348
Elm,10.0,-97.74848342213471,30.375520915421994
Oak,13.0,-97.74764191651317,30.37657939966852
Elm,13.0,-97.74783518941291,30.376709646297446
Elm,9.0,-97.74758293559499,30.37673599849458
Elm,8.0,-97.74819202740478,30.375611223292474
Elm,4.0,-97.74956264475489,30.376073999616924
Elm,11.0,-97.74870552905298,30.375503168840545
Oak,8.0,-97.74828602201339,30.376018025150234
Elm,10.0,-97.74805705002461,30.376199526559443
Oak,7.0,-97.74840040604286,30.37605594668133
Oak,12.0,-97.7482166229699,30.37578826463306
Oak,10.0,-97.74798081599687,30.37609336677017
Crape Myrtle,12.0,-97.7140086428837,30.24921811911101
Cypress,25.0,-97.7143752909213,30.249019833540753
Ashe Juniper,7.0,-97.7450463924073,30.244768545023476
Privet,4.0,-97.73004003520478,30.341716454377412
Privet,29.0,-97.72887843056064,30.341118206234178
Oak,21.0,-97.73924882771323,30.26563085173692
Pecan,29.0,-97.73920149743525,30.265823206677556
Oak,10.0,-97.7392395435607,30.265279112321323
Oak,46.0,-97.73904860370021,30.265382523111537
Texas Mountain Laurel,6.0,-97.73905776210948,30.265590675772838
Unknown,1.0,-97.72988691945325,30.3412696298993
Elm,17.5,-97.72843726262012,30.248633944552406
Elm,7.0,-97.68778726772751,30.260699906343078
Pecan,48.0,-97.72848021015731,30.24988701962967
Sycamore,19.0,-97.72793807518477,30.25015254245647
Elm,12.0,-97.72388465763935,30.24767404826356
Elm,18.0,-97.73146980059593,30.29012337837895
Gum Bumelia,18.0,-97.758946855963,30.2411875466894
Sugarberry,12.0,-97.80266632345558,30.185460237667552
Sugarberry,20.0,-97.80283067834262,30.18537487183918
Oak,17.0,-97.80279284916305,30.18551502110132
Sugarberry,8.0,-97.80261686333068,30.18506899401109
Sugarberry,6.0,-97.80262765882287,30.18511975740591
Redbud,5.0,-97.72636409501766,30.307146560395566
Crape Myrtle,2.0,-97.7264923322017,30.306505172692702
Pecan,8.0,-97.72661398622259,30.30686555071605
"Chasetree, Lilac",35.0,-97.74744987080743,30.30201122681684
Locust,6.0,-97.72624976653664,30.306838863021223
Common Hackberry,38.0,-97.84330738374672,30.334627678680967
Cypress,40.0,-97.84428402851884,30.33855706593369
Elm,26.0,-97.84124683990638,30.329776828794067
Elm,3.0,-97.84261704610473,30.332387246562764
Elm,3.0,-97.84126225681142,30.32959728669504
Ash,9.0,-97.83940940176838,30.324846508304567
Elm,5.0,-97.74511371581465,30.245287078346568
Elm,18.0,-97.74465407561125,30.24526797244317
Cedar,7.0,-97.74465554560182,30.245024102512133
Pecan,7.0,-97.74507963647497,30.24529040520183
Pecan,5.0,-97.74664235821466,30.242040800155692
Texas Mountain Laurel,4.0,-97.74738341300842,30.241405810346606
Elm,7.0,-97.7446265087888,30.244547836694085
Pecan,13.0,-97.74526325252708,30.24366951900311
Cedar,15.0,-97.74468535492272,30.24445802493539
Pecan,6.0,-97.74530157234643,30.24380816791387
Pecan,7.0,-97.74557041298907,30.242633347630996
Willow,7.0,-97.74483423016181,30.244135778772048
Texas Mountain Laurel,6.0,-97.74615629037588,30.24279398379551
Pecan,19.0,-97.74503000206404,30.243288176237346
Buckeye,12.0,-97.74637548703019,30.242444318430326
Elm,2.0,-97.72958592894423,30.341343801251366
Texas Mountain Laurel,1.0,-97.73023573983961,30.34167911702994
Elm,6.0,-97.70354066787554,30.27086692493497
Mesquite,28.0,-97.7036921550433,30.271177717728317
Elm,11.0,-97.70272162641366,30.272655727660062
Sycamore,3.0,-97.80731320170668,30.16406533429585
Oak,2.0,-97.80703474708307,30.163110853820378
Elm,17.0,-97.74798202280486,30.37644705904311
Oak,5.0,-97.7479007722773,30.376622681777487
Oak,13.0,-97.7479877388205,30.376758019596682
Oak,20.0,-97.74768057222786,30.376938329687963
Oak,15.0,-97.7476794717209,30.376948594243196
Oak,11.0,-97.74872685235891,30.375524198125483
Elm,2.0,-97.80716367007032,30.162985730736526
Oak,2.0,-97.80676499487072,30.16231039569022
Oak,1.0,-97.80749189847539,30.163493859258068
Oak,1.0,-97.80726428055951,30.163696793809315
Oak,11.0,-97.74783211485212,30.376122714219317
Elm,11.0,-97.74784525403648,30.376134309801838
Elm,9.0,-97.74826536441687,30.37605143777413
Texas Mountain Laurel,4.0,-97.80215742711066,30.185579742904388
Texas Mountain Laurel,4.0,-97.80185541431005,30.18559412427946
Elm,11.0,-97.73119820094485,30.290726214220694
Elm,9.0,-97.72847080495677,30.24928799582445
Crape Myrtle,6.0,-97.72381023459441,30.24764043591387
Walnut,28.0,-97.7271229414202,30.25107465521911
Pecan,35.0,-97.73151030404506,30.290605430107732
Pecan,6.0,-97.72689122621281,30.250150198054687
Sugarberry,2.0,-97.7305416377429,30.29094539733794
Crape Myrtle,6.0,-97.72589135588842,30.247876655912243
Oak,19.0,-97.72801269973691,30.248555036388954
Pecan,9.0,-97.7350864904249,30.251740663200597
Crape Myrtle,10.0,-97.72652918189529,30.247762625471147
Common Hackberry,18.0,-97.7288836146181,30.25031459433221
Crape Myrtle,4.0,-97.7264379773043,30.247797872063
Mexican Plum,4.0,-97.7314426892409,30.289931101382592
Pecan,20.0,-97.73209897277013,30.25046001233395
Mexican Plum,2.0,-97.69066907821588,30.250902146912626
Redbud,1.5,-97.7627690750465,30.26556895606524
Elm,9.5,-97.71700641401482,30.276937482973906
Yaupon Holly,12.0,-97.75586271291445,30.26126133097403
Oak,5.0,-97.74448079256756,30.245076787639366
Elm,2.0,-97.69135020472366,30.252039366883913
Crape Myrtle,7.5,-97.71683019958581,30.277083359689264
Elm,14.0,-97.74468722011991,30.245906912021887
Texas Mountain Laurel,9.0,-97.7561556075117,30.26059600405124
Oak,4.0,-97.7444881677324,30.24509588671681
Common Hackberry,20.0,-97.68639814894996,30.254444596548286
Oak,18.0,-97.69666991238863,30.36052894858636
Crape Myrtle,17.0,-97.71712491121501,30.27712158438596
Sycamore,6.0,-97.71855284793531,30.250582081372187
Mulberry,7.0,-97.7185134312957,30.25068997058826
Willow,30.0,-97.84145650545594,30.32710805570216
Walnut,1.0,-97.68947135430783,30.23784684229142
Walnut,1.0,-97.6894760349841,30.23818957903553
Crape Myrtle,1.0,-97.69060008677863,30.237970715193715
"Smoketree, American",1.0,-97.69075599416618,30.237793617983506
Walnut,1.0,-97.69030949806574,30.237972860552283
"Smoketree, American",1.0,-97.69003937736919,30.238186545795514
"Smoketree, American",1.0,-97.69033250828225,30.23780105249963
"Smoketree, American",1.0,-97.68977712856214,30.23846329393062
Pecan,1.0,-97.68992486353503,30.23827010435352
Oak,1.0,-97.68912798245776,30.238626827062546
Crape Myrtle,1.0,-97.68946417890709,30.23814480608281
"Blackhaw, Rusty",0.0,-97.69022227199251,30.23758364426379
Oak,1.0,-97.68921266736828,30.238138047150024
Oak,5.5,-97.7204768024489,30.28248970622308
Crape Myrtle,1.0,-97.68952305204637,30.237980944526186
Oak,1.0,-97.68919987128274,30.23860771039937
Oak,1.0,-97.6904301362832,30.237648138939377
Arborvitae,12.0,-97.72639404269228,30.306899224476933
Ash,7.0,-97.7263231784453,30.306985575252902
Knockaway,1.0,-97.7411362052452,30.349401309255708
"Myrtle, Wax",8.0,-97.75546807851232,30.262274370307118
"Myrtle, Wax",7.0,-97.75541589098664,30.262345791603508
Elm,15.0,-97.76167858042001,30.356242783494235
Pecan,10.0,-97.72658072044702,30.307125443024695
Locust,7.0,-97.72627186521,30.30694663126499
Elm,11.0,-97.76214185445153,30.35605979579993
Mesquite,23.5,-97.74641936837452,30.239158369725658
Mesquite,11.0,-97.72953870095259,30.251010628437733
Oak,19.0,-97.72692718732834,30.248402478519253
Oak,24.0,-97.72702926332794,30.24858415312115
Mulberry,34.0,-97.72648425958175,30.25080890426064
Oak,17.5,-97.76694646497285,30.26668755320986
Crape Myrtle,8.0,-97.72590237997171,30.247983428974646
Oak,22.0,-97.72269004709946,30.24803635331185
Cypress,40.0,-97.73124464537031,30.249588625271887
Cypress,16.0,-97.73018221882069,30.249179599652557
Cypress,26.0,-97.73028785593624,30.249197698679207
Cedar,14.0,-97.74527474645879,30.2432040097549
Cedar,12.0,-97.7451422586171,30.244089774357917
Buckeye,6.0,-97.74534416708781,30.244120614303444
Pecan,21.0,-97.72633062976011,30.30750766211324
Walnut,4.0,-97.7306066523156,30.341977414055997
Crape Myrtle,3.0,-97.70929782683122,30.27739104177487
Oak,4.0,-97.70959559849025,30.27735043794867
Mulberry,23.0,-97.74737207313485,30.30269548348584
Cedar,7.0,-97.72620466653443,30.306845674333992
Oak,7.0,-97.78360560869304,30.25549045574354
Pecan,29.0,-97.71135373781561,30.26548390423769
Chinese Parasol Tree,7.0,-97.72622185172058,30.30725029860218
Pecan,18.0,-97.7265427823282,30.307444455002027
Crape Myrtle,9.0,-97.71100473906053,30.26555418874885
Oak,5.0,-97.78320540552431,30.256467268578557
Texas Mountain Laurel,1.0,-97.74745447323124,30.24104536916557
Texas Mountain Laurel,1.0,-97.74662168056618,30.239505255597507
Texas Mountain Laurel,1.0,-97.68470558028982,30.403631372537056
Possumhaw,1.0,-97.68377955618257,30.404070414638433
Sycamore,2.0,-97.68473383614246,30.404848097376842
Possumhaw,1.0,-97.68504568937023,30.4025943436065
Texas Mountain Laurel,1.0,-97.68506475243157,30.404104290202255
"Sumac, Prairie",1.0,-97.68587911438763,30.402938399331102
Knockaway,1.0,-97.86327328570499,30.212012508457093
Buckeye,3.0,-97.86152952695097,30.21515087891298
Walnut,1.0,-97.8624430447819,30.21317693236784
Oak,1.0,-97.68509479735732,30.40215001367363
Oak,1.0,-97.68608343160261,30.40446107942435
Possumhaw,1.0,-97.68381233975276,30.403756144151615
Pecan,1.0,-97.74161516736775,30.34922839401015
"Leadtree, Littleleaf",1.0,-97.68402081094096,30.403208746865744
"Leadtree, Littleleaf",1.0,-97.86220627504444,30.212415600916724
Elm,5.0,-97.74815945575028,30.37562992939071
Oak,6.0,-97.74787300141423,30.376051781106842
Elm,10.0,-97.74780818200827,30.37607597038523
Oak,21.0,-97.7481050907717,30.37655746349183
Elm,9.0,-97.74853687835314,30.375634262399394
Sugarberry,9.0,-97.71801671022389,30.25107530447585
Box Elder,9.0,-97.7179815960178,30.25109216259546
Chinaberry,15.0,-97.71770184119374,30.251277737395686
Cedar,4.0,-97.7184805816122,30.2507472225039
Pecan,9.0,-97.7180621636569,30.251048673872578
Cypress,24.0,-97.71842757676222,30.250802357583634
Elm,10.0,-97.71799468548403,30.251132887350952
Chinaberry,17.0,-97.71774502544201,30.251262365147834
Sugarberry,9.0,-97.71775368960076,30.251274643389827
Sugarberry,15.0,-97.71825744577365,30.250952491889308
Oak,3.0,-97.80752046203638,30.164131525781254
Oak,13.0,-97.74832388251359,30.376130974910158
Oak,19.0,-97.7483235321085,30.376041086136176
"Myrtle, Wax",8.0,-97.75511831831884,30.26286792291664
Oak,35.0,-97.72613997457994,30.30655485777977
Pecan,10.0,-97.72662436772418,30.307330846572576
Box Elder,8.0,-97.7265894223134,30.30749914543615
"Myrtle, Wax",9.0,-97.75533022982569,30.262520969708266
Pecan,2.0,-97.80353840845167,30.18547081769301
Cedar,11.0,-97.7309016042295,30.29042824276586
Crape Myrtle,8.0,-97.73048532548871,30.29149281175456
Oak,29.0,-97.80170379944109,30.184306328537314
Cottonwood,35.0,-97.84374732530655,30.335402453294822
Oak,16.0,-97.73125007970332,30.250474373773027
Oak,11.0,-97.7271417301718,30.248289321315884
Pecan,23.0,-97.80215459591508,30.183663588271397
Pecan,25.0,-97.73485763619261,30.25201839945253
Oak,22.0,-97.8423586271348,30.245030933974174
Oak,18.0,-97.72835290984331,30.24898916541902
Oak,22.0,-97.7344835518647,30.251766745938987
Pecan,18.0,-97.73460278531921,30.251816552934642
Elm,10.0,-97.80160506973382,30.184976519206597
Crape Myrtle,10.0,-97.72654575237242,30.247810654197572
Oak,3.0,-97.8012660739494,30.184969457649387
Oak,4.0,-97.8025962766048,30.185555250111808
Pecan,8.0,-97.73358260523017,30.25082187471343
Oak,22.0,-97.79106743067564,30.228865418533967
Oak,8.5,-97.73219603813055,30.290629002706364
